person_id,query_id,query_text,engine,rank,movie_key,movie_title,movie_overview,relevance_grade
P11,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",bm25,2,bigeyes,Big Eyes,"In the late 1950s and early '60s, artist Walter Keane achieves unbelievable fame and success with portraits of saucer-eyed waifs. However, no one realizes that his wife, Margaret, is the real painter ",1
P11,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",bm25,3,queenofdamned,Queen of the Damned,"Vampire Lestat awakens from his slumber and becomes a rock star. But chaos strikes when his music awakens Akasha, the vampire queen, who may not rest until she makes Lestat her new king.",0
P11,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",bm25,4,kafka,Kafka,"After a colleague is murdered, insurance worker Kafka gets embroiled in an underground group who are attempting to thwart a secret organization that controls the major events in society.",0
P11,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",bm25,5,coriolanus,Coriolanus,"Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus",0
P11,2,"A paroled convict and his passionate girlfriend go on the run across a surreal, violent landscape to escape the girl's deranged mother and her criminal associates, all while navigating a dark, dreamlike journey fueled by rock and roll and the power of true love.",bm25,1,publicenemies,Public Enemies,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate",0
P11,2,"A paroled convict and his passionate girlfriend go on the run across a surreal, violent landscape to escape the girl's deranged mother and her criminal associates, all while navigating a dark, dreamlike journey fueled by rock and roll and the power of true love.",bm25,2,12monkeys,12 Monkeys,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivor",0
P11,2,"A paroled convict and his passionate girlfriend go on the run across a surreal, violent landscape to escape the girl's deranged mother and her criminal associates, all while navigating a dark, dreamlike journey fueled by rock and roll and the power of true love.",bm25,3,excalibur,Excalibur,"A surreal adaptation of Sir Thomas Malory's ""Le Morte d'Arthur"" chronicling Arthur Pendragon's conception, his rise to the throne, the search by his Knights of the Round Table for the Holy Grail, and ",0
P11,2,"A paroled convict and his passionate girlfriend go on the run across a surreal, violent landscape to escape the girl's deranged mother and her criminal associates, all while navigating a dark, dreamlike journey fueled by rock and roll and the power of true love.",bm25,4,perfectworld,"Perfect World, A","In the near future, Manila is an almost-utopian city, but they still believe in ghost stories. Nobody survives the mysterious blackouts that happen in random parts of the city after midnight. Nobody b",0
P11,2,"A paroled convict and his passionate girlfriend go on the run across a surreal, violent landscape to escape the girl's deranged mother and her criminal associates, all while navigating a dark, dreamlike journey fueled by rock and roll and the power of true love.",bm25,5,crowdedroom,"Crowded Room, A",Two egotistical superstars develop a grand passion which threatens to disrupt a West End theatre production.,0
P11,30,"A frustrated business owner, struggling with an unfulfilling marriage and an incompetent, bickering workforce, finds his life spiraling into absurdity after he impulsively hires a gigolo to seduce his wife in a misguided attempt to alleviate his own guilt over potential infidelity.",hybrid,1,american_beauty,American Beauty,,2
P11,30,"A frustrated business owner, struggling with an unfulfilling marriage and an incompetent, bickering workforce, finds his life spiraling into absurdity after he impulsively hires a gigolo to seduce his wife in a misguided attempt to alleviate his own guilt over potential infidelity.",hybrid,2,extract,Extract,"The owner of a factory that produces flavor extracts, Joel Reynold seems to have it all, but really doesn't. What's missing is sexual attention from his wife, Suzie. Joel hatches a convoluted plan to ",1
P11,30,"A frustrated business owner, struggling with an unfulfilling marriage and an incompetent, bickering workforce, finds his life spiraling into absurdity after he impulsively hires a gigolo to seduce his wife in a misguided attempt to alleviate his own guilt over potential infidelity.",hybrid,3,"green_mile,_the","Green Mile, The",,1
P11,30,"A frustrated business owner, struggling with an unfulfilling marriage and an incompetent, bickering workforce, finds his life spiraling into absurdity after he impulsively hires a gigolo to seduce his wife in a misguided attempt to alleviate his own guilt over potential infidelity.",hybrid,4,stranger_things,Stranger Things,,0
P11,30,"A frustrated business owner, struggling with an unfulfilling marriage and an incompetent, bickering workforce, finds his life spiraling into absurdity after he impulsively hires a gigolo to seduce his wife in a misguided attempt to alleviate his own guilt over potential infidelity.",hybrid,5,"change_up,_the","Change-Up, The",,0
P11,4,"A hardened escaped convict on the run forms an unexpected and tender bond with the young boy he has taken as a hostage, leading to a poignant journey through the Texas landscape while being pursued by a relentless veteran lawman.",hybrid,1,hell_or_high_water,Hell or High Water,,2
